Time_µs	C1 Voltage_mV
3.045462E+1	0.000000E+0
3.047862E+1	0.000000E+0
3.050262E+1	0.000000E+0
3.052662E+1	1.562500E+1
3.055062E+1	1.562500E+1
3.057462E+1	-1.562500E+1
3.059862E+1	1.562500E+1
3.062262E+1	0.000000E+0
3.064662E+1	-1.562500E+1
3.067062E+1	1.562500E+1
3.069462E+1	1.562500E+1
3.071862E+1	0.000000E+0
3.074262E+1	1.562500E+1
3.076662E+1	0.000000E+0
3.079062E+1	3.125000E+1
3.081462E+1	1.562500E+1
3.083862E+1	0.000000E+0
3.086262E+1	-1.562500E+1
3.088662E+1	1.562500E+1
3.091062E+1	0.000000E+0
3.093462E+1	0.000000E+0
3.095862E+1	1.562500E+1
3.098262E+1	3.125000E+1
3.100662E+1	0.000000E+0
3.103062E+1	1.562500E+1
3.105462E+1	-1.562500E+1
3.107862E+1	-1.562500E+1
3.110262E+1	-1.562500E+1
3.112662E+1	3.125000E+1
3.115062E+1	-1.562500E+1
3.117462E+1	1.562500E+1
3.119862E+1	0.000000E+0
3.122262E+1	0.000000E+0
3.124662E+1	-1.562500E+1
3.127062E+1	1.562500E+1
3.129462E+1	1.562500E+1
3.131862E+1	0.000000E+0
3.134262E+1	1.562500E+1
3.136662E+1	3.125000E+1
3.139062E+1	3.125000E+1
3.141462E+1	0.000000E+0
3.143862E+1	3.125000E+1
3.146262E+1	-1.562500E+1
3.148662E+1	0.000000E+0
3.151062E+1	3.125000E+1
3.153462E+1	0.000000E+0
3.155862E+1	1.562500E+1
3.158262E+1	0.000000E+0
3.160662E+1	-1.562500E+1
3.163062E+1	1.562500E+1
3.165462E+1	0.000000E+0
3.167862E+1	0.000000E+0
3.170262E+1	1.562500E+1
3.172662E+1	-1.562500E+1
3.175062E+1	-1.562500E+1
3.177462E+1	1.562500E+1
3.179862E+1	1.562500E+1
3.182262E+1	1.562500E+1
3.184662E+1	1.562500E+1
3.187062E+1	0.000000E+0
3.189462E+1	-1.562500E+1
3.191862E+1	1.562500E+1
3.194262E+1	3.125000E+1
3.196662E+1	1.562500E+1
3.199062E+1	-1.562500E+1
3.201462E+1	-1.562500E+1
3.203862E+1	1.562500E+1
3.206262E+1	-1.562500E+1
3.208662E+1	4.687500E+1
3.211062E+1	0.000000E+0
3.213462E+1	0.000000E+0
3.215862E+1	0.000000E+0
3.218262E+1	1.562500E+1
3.220662E+1	1.562500E+1
3.223062E+1	1.562500E+1
3.225462E+1	1.562500E+1
3.227862E+1	0.000000E+0
3.230262E+1	0.000000E+0
3.232662E+1	3.125000E+1
3.235062E+1	-1.562500E+1
3.237462E+1	0.000000E+0
3.239862E+1	1.562500E+1
3.242262E+1	1.562500E+1
3.244662E+1	0.000000E+0
3.247062E+1	3.125000E+1
3.249462E+1	0.000000E+0
3.251862E+1	0.000000E+0
3.254262E+1	1.562500E+1
3.256662E+1	0.000000E+0
3.259062E+1	0.000000E+0
3.261462E+1	1.562500E+1
3.263862E+1	0.000000E+0
3.266262E+1	0.000000E+0
3.268662E+1	1.562500E+1
3.271062E+1	1.562500E+1
3.273462E+1	0.000000E+0
3.275862E+1	1.562500E+1
3.278262E+1	1.562500E+1
3.280662E+1	0.000000E+0
3.283062E+1	0.000000E+0
3.285462E+1	4.687500E+1
3.287862E+1	-1.562500E+1
3.290262E+1	1.562500E+1
3.292662E+1	-1.562500E+1
3.295062E+1	-1.562500E+1
3.297462E+1	-1.562500E+1
3.299862E+1	1.562500E+1
3.302262E+1	1.562500E+1
3.304662E+1	3.125000E+1
3.307062E+1	0.000000E+0
3.309462E+1	1.562500E+1
3.311862E+1	-1.562500E+1
3.314262E+1	1.562500E+1
3.316662E+1	-1.562500E+1
3.319062E+1	1.562500E+1
3.321462E+1	-1.562500E+1
3.323862E+1	1.562500E+1
3.326262E+1	1.562500E+1
3.328662E+1	0.000000E+0
3.331062E+1	0.000000E+0
3.333462E+1	-1.562500E+1
3.335862E+1	-1.562500E+1
3.338262E+1	-1.562500E+1
3.340662E+1	3.125000E+1
3.343062E+1	1.562500E+1
3.345462E+1	0.000000E+0
3.347862E+1	3.125000E+1
3.350262E+1	1.562500E+1
3.352662E+1	0.000000E+0
3.355062E+1	-1.562500E+1
3.357462E+1	-1.562500E+1
3.359862E+1	1.562500E+1
3.362262E+1	3.125000E+1
3.364662E+1	1.562500E+1
3.367062E+1	0.000000E+0
3.369462E+1	0.000000E+0
3.371862E+1	-1.562500E+1
3.374262E+1	-1.562500E+1
3.376662E+1	0.000000E+0
3.379062E+1	1.562500E+1
3.381462E+1	0.000000E+0
3.383862E+1	-1.562500E+1
3.386262E+1	-1.562500E+1
3.388662E+1	-1.562500E+1
3.391062E+1	1.562500E+1
3.393462E+1	-1.562500E+1
3.395862E+1	0.000000E+0
3.398262E+1	-1.562500E+1
3.400662E+1	1.562500E+1
3.403062E+1	0.000000E+0
3.405462E+1	1.562500E+1
3.407862E+1	-1.562500E+1
3.410262E+1	3.125000E+1
3.412662E+1	1.562500E+1
3.415062E+1	0.000000E+0
3.417462E+1	0.000000E+0
3.419862E+1	4.687500E+1
3.422262E+1	-1.562500E+1
3.424662E+1	0.000000E+0
3.427062E+1	0.000000E+0
3.429462E+1	0.000000E+0
3.431862E+1	-1.562500E+1
3.434262E+1	3.125000E+1
3.436662E+1	-1.562500E+1
3.439062E+1	-1.562500E+1
3.441462E+1	-1.562500E+1
3.443862E+1	-1.562500E+1
3.446262E+1	1.562500E+1
3.448662E+1	1.562500E+1
3.451062E+1	0.000000E+0
3.453462E+1	1.562500E+1
3.455862E+1	1.562500E+1
3.458262E+1	-1.562500E+1
3.460662E+1	-1.562500E+1
3.463062E+1	1.562500E+1
3.465462E+1	0.000000E+0
3.467862E+1	0.000000E+0
3.470262E+1	-1.562500E+1
3.472662E+1	1.562500E+1
3.475062E+1	0.000000E+0
3.477462E+1	0.000000E+0
3.479862E+1	-1.562500E+1
3.482262E+1	1.562500E+1
3.484662E+1	3.125000E+1
3.487062E+1	1.562500E+1
3.489462E+1	0.000000E+0
3.491862E+1	-1.562500E+1
3.494262E+1	1.562500E+1
3.496662E+1	0.000000E+0
3.499062E+1	0.000000E+0
3.501462E+1	1.562500E+1
3.503862E+1	0.000000E+0
3.506262E+1	-1.562500E+1
3.508662E+1	0.000000E+0
3.511062E+1	-1.562500E+1
3.513462E+1	1.562500E+1
3.515862E+1	0.000000E+0
3.518262E+1	-1.562500E+1
3.520662E+1	1.562500E+1
3.523062E+1	-1.562500E+1
3.525462E+1	3.125000E+1
3.527862E+1	1.562500E+1
3.530262E+1	1.562500E+1
3.532662E+1	1.562500E+1
3.535062E+1	1.562500E+1
3.537462E+1	-1.562500E+1
3.539862E+1	4.687500E+1
3.542262E+1	-1.562500E+1
3.544662E+1	0.000000E+0
3.547062E+1	-1.562500E+1
3.549462E+1	-1.562500E+1
3.551862E+1	-1.562500E+1
3.554262E+1	1.562500E+1
3.556662E+1	0.000000E+0
3.559062E+1	1.562500E+1
3.561462E+1	3.125000E+1
3.563862E+1	-1.562500E+1
3.566262E+1	0.000000E+0
3.568662E+1	-3.125000E+1
3.571062E+1	1.562500E+1
3.573462E+1	3.125000E+1
3.575862E+1	0.000000E+0
3.578262E+1	1.562500E+1
3.580662E+1	1.562500E+1
3.583062E+1	-1.562500E+1
3.585462E+1	-1.562500E+1
3.587862E+1	0.000000E+0
3.590262E+1	1.562500E+1
3.592662E+1	0.000000E+0
3.595062E+1	0.000000E+0
3.597462E+1	1.562500E+1
3.599862E+1	0.000000E+0
3.602262E+1	-1.562500E+1
3.604662E+1	1.562500E+1
3.607062E+1	0.000000E+0
3.609462E+1	0.000000E+0
3.611862E+1	1.562500E+1
3.614262E+1	-1.562500E+1
3.616662E+1	1.562500E+1
3.619062E+1	-1.562500E+1
3.621462E+1	0.000000E+0
3.623862E+1	0.000000E+0
3.626262E+1	0.000000E+0
3.628662E+1	-1.562500E+1
3.631062E+1	1.562500E+1
3.633462E+1	-1.562500E+1
3.635862E+1	1.562500E+1
3.638262E+1	4.687500E+1
3.640662E+1	3.125000E+1
3.643062E+1	-3.125000E+1
3.645462E+1	-1.562500E+1
3.647862E+1	0.000000E+0
3.650262E+1	0.000000E+0
3.652662E+1	0.000000E+0
3.655062E+1	1.562500E+1
3.657462E+1	-3.125000E+1
3.659862E+1	0.000000E+0
3.662262E+1	-1.562500E+1
3.664662E+1	-1.562500E+1
3.667062E+1	1.562500E+1
3.669462E+1	-1.562500E+1
3.671862E+1	1.562500E+1
3.674262E+1	0.000000E+0
3.676662E+1	0.000000E+0
3.679062E+1	-3.125000E+1
3.681462E+1	-3.125000E+1
3.683862E+1	-1.562500E+1
3.686262E+1	1.562500E+1
3.688662E+1	1.562500E+1
3.691062E+1	0.000000E+0
3.693462E+1	-1.562500E+1
3.695862E+1	0.000000E+0
3.698262E+1	0.000000E+0
3.700662E+1	0.000000E+0
3.703062E+1	-1.562500E+1
3.705462E+1	1.562500E+1
3.707862E+1	1.562500E+1
3.710262E+1	-1.562500E+1
3.712662E+1	0.000000E+0
3.715062E+1	1.562500E+1
3.717462E+1	0.000000E+0
3.719862E+1	1.562500E+1
3.722262E+1	-1.562500E+1
3.724662E+1	1.562500E+1
3.727062E+1	3.125000E+1
3.729462E+1	-1.562500E+1
3.731862E+1	-3.125000E+1
3.734262E+1	-1.562500E+1
3.736662E+1	0.000000E+0
3.739062E+1	-1.562500E+1
3.741462E+1	1.562500E+1
3.743862E+1	1.562500E+1
3.746262E+1	1.562500E+1
3.748662E+1	0.000000E+0
3.751062E+1	1.562500E+1
3.753462E+1	3.125000E+1
3.755862E+1	0.000000E+0
3.758262E+1	-3.125000E+1
3.760662E+1	0.000000E+0
3.763062E+1	-1.562500E+1
3.765462E+1	4.687500E+1
3.767862E+1	-1.562500E+1
3.770262E+1	1.562500E+1
3.772662E+1	3.125000E+1
3.775062E+1	0.000000E+0
3.777462E+1	-3.125000E+1
3.779862E+1	-3.125000E+1
3.782262E+1	0.000000E+0
3.784662E+1	-1.562500E+1
3.787062E+1	-1.562500E+1
3.789462E+1	0.000000E+0
3.791862E+1	0.000000E+0
3.794262E+1	3.125000E+1
3.796662E+1	-1.562500E+1
3.799062E+1	-1.562500E+1
3.801462E+1	1.562500E+1
3.803862E+1	-1.562500E+1
3.806262E+1	0.000000E+0
3.808662E+1	1.562500E+1
3.811062E+1	1.562500E+1
3.813462E+1	-3.125000E+1
3.815862E+1	1.562500E+1
3.818262E+1	-1.562500E+1
3.820662E+1	-1.562500E+1
3.823062E+1	-1.562500E+1
3.825462E+1	0.000000E+0
3.827862E+1	0.000000E+0
3.830262E+1	1.562500E+1
3.832662E+1	-1.562500E+1
3.835062E+1	-1.562500E+1
3.837462E+1	-1.562500E+1
3.839862E+1	-1.562500E+1
3.842262E+1	-1.562500E+1
3.844662E+1	1.562500E+1
3.847062E+1	-1.562500E+1
3.849462E+1	-3.125000E+1
3.851862E+1	0.000000E+0
3.854262E+1	0.000000E+0
3.856662E+1	0.000000E+0
3.859062E+1	0.000000E+0
3.861462E+1	1.562500E+1
3.863862E+1	0.000000E+0
3.866262E+1	-1.562500E+1
3.868662E+1	0.000000E+0
3.871062E+1	1.562500E+1
3.873462E+1	1.562500E+1
3.875862E+1	-3.125000E+1
3.878262E+1	1.562500E+1
3.880662E+1	-1.562500E+1
3.883062E+1	1.562500E+1
3.885462E+1	1.562500E+1
3.887862E+1	-1.562500E+1
3.890262E+1	0.000000E+0
3.892662E+1	0.000000E+0
3.895062E+1	0.000000E+0
3.897462E+1	0.000000E+0
3.899862E+1	0.000000E+0
3.902262E+1	-1.562500E+1
3.904662E+1	3.125000E+1
3.907062E+1	0.000000E+0
3.909462E+1	-1.562500E+1
3.911862E+1	-1.562500E+1
3.914262E+1	1.562500E+1
3.916662E+1	1.562500E+1
3.919062E+1	0.000000E+0
3.921462E+1	0.000000E+0
3.923862E+1	1.562500E+1
3.926262E+1	-1.562500E+1
3.928662E+1	1.562500E+1
3.931062E+1	1.562500E+1
3.933462E+1	3.125000E+1
3.935862E+1	1.562500E+1
3.938262E+1	1.562500E+1
3.940662E+1	0.000000E+0
3.943062E+1	1.562500E+1
3.945462E+1	3.125000E+1
3.947862E+1	0.000000E+0
3.950262E+1	-3.125000E+1
3.952662E+1	1.562500E+1
3.955062E+1	1.562500E+1
3.957462E+1	1.562500E+1
3.959862E+1	1.562500E+1
3.962262E+1	1.562500E+1
3.964662E+1	0.000000E+0
3.967062E+1	0.000000E+0
3.969462E+1	1.562500E+1
3.971862E+1	0.000000E+0
3.974262E+1	3.125000E+1
3.976662E+1	1.562500E+1
3.979062E+1	-1.562500E+1
3.981462E+1	1.562500E+1
3.983862E+1	0.000000E+0
3.986262E+1	-1.562500E+1
3.988662E+1	-1.562500E+1
3.991062E+1	1.562500E+1
3.993462E+1	1.562500E+1
3.995862E+1	1.562500E+1
3.998262E+1	-1.562500E+1
4.000662E+1	-1.562500E+1
4.003062E+1	1.562500E+1
4.005462E+1	0.000000E+0
4.007862E+1	0.000000E+0
4.010262E+1	-1.562500E+1
4.012662E+1	3.125000E+1
4.015062E+1	1.562500E+1
4.017462E+1	-1.562500E+1
4.019862E+1	-1.562500E+1
4.022262E+1	1.562500E+1
4.024662E+1	0.000000E+0
4.027062E+1	3.125000E+1
4.029462E+1	-3.125000E+1
4.031862E+1	0.000000E+0
4.034262E+1	0.000000E+0
4.036662E+1	1.562500E+1
4.039062E+1	3.125000E+1
4.041462E+1	1.562500E+1
4.043862E+1	1.562500E+1
4.046262E+1	-1.562500E+1
4.048662E+1	-1.562500E+1
4.051062E+1	0.000000E+0
4.053462E+1	1.562500E+1
4.055862E+1	-1.562500E+1
4.058262E+1	1.562500E+1
4.060662E+1	1.562500E+1
4.063062E+1	3.125000E+1
4.065462E+1	0.000000E+0
4.067862E+1	0.000000E+0
4.070262E+1	0.000000E+0
4.072662E+1	1.562500E+1
4.075062E+1	0.000000E+0
4.077462E+1	3.125000E+1
4.079862E+1	0.000000E+0
4.082262E+1	-1.562500E+1
4.084662E+1	0.000000E+0
4.087062E+1	-1.562500E+1
4.089462E+1	1.562500E+1
4.091862E+1	1.562500E+1
4.094262E+1	3.125000E+1
4.096662E+1	1.562500E+1
4.099062E+1	-1.562500E+1
4.101462E+1	0.000000E+0
4.103862E+1	-1.562500E+1
4.106262E+1	1.562500E+1
4.108662E+1	1.562500E+1
4.111062E+1	1.562500E+1
4.113462E+1	0.000000E+0
4.115862E+1	1.562500E+1
4.118262E+1	0.000000E+0
4.120662E+1	0.000000E+0
4.123062E+1	-1.562500E+1
4.125462E+1	0.000000E+0
4.127862E+1	-1.562500E+1
4.130262E+1	0.000000E+0
4.132662E+1	-3.125000E+1
4.135062E+1	1.562500E+1
4.137462E+1	1.562500E+1
4.139862E+1	1.562500E+1
4.142262E+1	0.000000E+0
4.144662E+1	-1.562500E+1
4.147062E+1	0.000000E+0
4.149462E+1	1.562500E+1
4.151862E+1	1.562500E+1
4.154262E+1	0.000000E+0
4.156662E+1	0.000000E+0
4.159062E+1	0.000000E+0
4.161462E+1	1.562500E+1
4.163862E+1	1.562500E+1
4.166262E+1	3.125000E+1
4.168662E+1	0.000000E+0
4.171062E+1	-1.562500E+1
4.173462E+1	1.562500E+1
4.175862E+1	-1.562500E+1
4.178262E+1	1.562500E+1
4.180662E+1	-1.562500E+1
4.183062E+1	3.125000E+1
4.185462E+1	1.562500E+1
4.187862E+1	-1.562500E+1
4.190262E+1	-1.562500E+1
4.192662E+1	1.562500E+1
4.195062E+1	-1.562500E+1
4.197462E+1	-3.125000E+1
4.199862E+1	1.562500E+1
4.202262E+1	-1.562500E+1
4.204662E+1	-1.562500E+1
4.207062E+1	1.562500E+1
4.209462E+1	-1.562500E+1
4.211862E+1	1.562500E+1
4.214262E+1	1.562500E+1
4.216662E+1	0.000000E+0
4.219062E+1	-1.562500E+1
4.221462E+1	0.000000E+0
4.223862E+1	0.000000E+0
4.226262E+1	-1.562500E+1
4.228662E+1	-3.125000E+1
4.231062E+1	3.125000E+1
4.233462E+1	-1.562500E+1
4.235862E+1	0.000000E+0
4.238262E+1	1.562500E+1
4.240662E+1	1.562500E+1
4.243062E+1	0.000000E+0
4.245462E+1	0.000000E+0
4.247862E+1	1.562500E+1
4.250262E+1	1.562500E+1
4.252662E+1	0.000000E+0
4.255062E+1	-1.562500E+1
4.257462E+1	1.562500E+1
4.259862E+1	1.562500E+1
4.262262E+1	3.125000E+1
4.264662E+1	-1.562500E+1
4.267062E+1	-1.562500E+1
4.269462E+1	3.125000E+1
4.271862E+1	1.562500E+1
4.274262E+1	0.000000E+0
4.276662E+1	1.562500E+1
4.279062E+1	1.562500E+1
4.281462E+1	0.000000E+0
4.283862E+1	1.562500E+1
4.286262E+1	1.562500E+1
4.288662E+1	1.562500E+1
4.291062E+1	-3.125000E+1
4.293462E+1	-1.562500E+1
4.295862E+1	-3.125000E+1
4.298262E+1	-1.562500E+1
4.300662E+1	3.125000E+1
4.303062E+1	-1.562500E+1
4.305462E+1	-1.562500E+1
4.307862E+1	1.562500E+1
4.310262E+1	1.562500E+1
4.312662E+1	3.125000E+1
4.315062E+1	0.000000E+0
4.317462E+1	-1.562500E+1
4.319862E+1	3.125000E+1
4.322262E+1	0.000000E+0
4.324662E+1	1.562500E+1
4.327062E+1	0.000000E+0
4.329462E+1	0.000000E+0
4.331862E+1	-1.562500E+1
4.334262E+1	-1.562500E+1
4.336662E+1	0.000000E+0
4.339062E+1	-1.562500E+1
4.341462E+1	0.000000E+0
4.343862E+1	-1.562500E+1
4.346262E+1	1.562500E+1
4.348662E+1	0.000000E+0
4.351062E+1	1.562500E+1
4.353462E+1	-3.125000E+1
4.355862E+1	0.000000E+0
4.358262E+1	1.562500E+1
4.360662E+1	0.000000E+0
4.363062E+1	-1.562500E+1
4.365462E+1	3.125000E+1
4.367862E+1	0.000000E+0
4.370262E+1	0.000000E+0
4.372662E+1	0.000000E+0
4.375062E+1	-3.125000E+1
4.377462E+1	1.562500E+1
4.379862E+1	0.000000E+0
4.382262E+1	1.562500E+1
4.384662E+1	0.000000E+0
4.387062E+1	0.000000E+0
4.389462E+1	-1.562500E+1
4.391862E+1	1.562500E+1
4.394262E+1	3.125000E+1
4.396662E+1	0.000000E+0
4.399062E+1	1.562500E+1
4.401462E+1	0.000000E+0
4.403862E+1	1.562500E+1
4.406262E+1	-1.562500E+1
4.408662E+1	0.000000E+0
4.411062E+1	1.562500E+1
4.413462E+1	1.562500E+1
4.415862E+1	0.000000E+0
4.418262E+1	3.125000E+1
4.420662E+1	1.562500E+1
4.423062E+1	3.125000E+1
4.425462E+1	3.125000E+1
4.427862E+1	-1.562500E+1
4.430262E+1	0.000000E+0
4.432662E+1	-1.562500E+1
4.435062E+1	1.562500E+1
4.437462E+1	0.000000E+0
4.439862E+1	-1.562500E+1
4.442262E+1	3.125000E+1
4.444662E+1	1.562500E+1
4.447062E+1	1.562500E+1
4.449462E+1	-1.562500E+1
4.451862E+1	1.562500E+1
4.454262E+1	1.562500E+1
4.456662E+1	0.000000E+0
4.459062E+1	0.000000E+0
4.461462E+1	-1.562500E+1
4.463862E+1	0.000000E+0
4.466262E+1	1.562500E+1
4.468662E+1	-1.562500E+1
4.471062E+1	0.000000E+0
4.473462E+1	1.562500E+1
4.475862E+1	0.000000E+0
4.478262E+1	-1.562500E+1
4.480662E+1	0.000000E+0
4.483062E+1	1.562500E+1
4.485462E+1	1.562500E+1
4.487862E+1	-3.125000E+1
4.490262E+1	0.000000E+0
4.492662E+1	-1.562500E+1
4.495062E+1	1.562500E+1
4.497462E+1	1.562500E+1
4.499862E+1	1.562500E+1
4.502262E+1	1.562500E+1
4.504662E+1	0.000000E+0
4.507062E+1	-1.562500E+1
4.509462E+1	-1.562500E+1
4.511862E+1	-1.562500E+1
4.514262E+1	-1.562500E+1
4.516662E+1	1.562500E+1
4.519062E+1	0.000000E+0
4.521462E+1	-1.562500E+1
4.523862E+1	-1.562500E+1
4.526262E+1	0.000000E+0
4.528662E+1	1.562500E+1
4.531062E+1	1.562500E+1
4.533462E+1	3.125000E+1
4.535862E+1	-3.125000E+1
4.538262E+1	1.562500E+1
4.540662E+1	0.000000E+0
4.543062E+1	1.562500E+1
4.545462E+1	-1.562500E+1
4.547862E+1	0.000000E+0
4.550262E+1	-1.562500E+1
4.552662E+1	1.562500E+1
4.555062E+1	0.000000E+0
4.557462E+1	1.562500E+1
4.559862E+1	0.000000E+0
4.562262E+1	0.000000E+0
4.564662E+1	-1.562500E+1
4.567062E+1	-1.562500E+1
4.569462E+1	0.000000E+0
4.571862E+1	0.000000E+0
4.574262E+1	0.000000E+0
4.576662E+1	-1.562500E+1
4.579062E+1	0.000000E+0
4.581462E+1	0.000000E+0
4.583862E+1	-3.125000E+1
4.586262E+1	0.000000E+0
4.588662E+1	1.562500E+1
4.591062E+1	1.562500E+1
4.593462E+1	-1.562500E+1
4.595862E+1	1.562500E+1
4.598262E+1	1.562500E+1
4.600662E+1	1.562500E+1
4.603062E+1	-1.562500E+1
4.605462E+1	-1.562500E+1
4.607862E+1	0.000000E+0
4.610262E+1	1.562500E+1
4.612662E+1	-1.562500E+1
4.615062E+1	0.000000E+0
4.617462E+1	1.562500E+1
4.619862E+1	1.562500E+1
4.622262E+1	0.000000E+0
4.624662E+1	-1.562500E+1
4.627062E+1	0.000000E+0
4.629462E+1	0.000000E+0
4.631862E+1	1.562500E+1
4.634262E+1	1.562500E+1
4.636662E+1	-1.562500E+1
4.639062E+1	1.562500E+1
4.641462E+1	-1.562500E+1
4.643862E+1	0.000000E+0
4.646262E+1	3.125000E+1
4.648662E+1	1.562500E+1
4.651062E+1	-1.562500E+1
4.653462E+1	1.562500E+1
4.655862E+1	-1.562500E+1
4.658262E+1	0.000000E+0
4.660662E+1	-1.562500E+1
4.663062E+1	4.687500E+1
4.665462E+1	1.562500E+1
4.667862E+1	1.562500E+1
4.670262E+1	1.562500E+1
4.672662E+1	1.562500E+1
4.675062E+1	-3.125000E+1
4.677462E+1	-1.562500E+1
4.679862E+1	-1.562500E+1
4.682262E+1	0.000000E+0
4.684662E+1	3.125000E+1
4.687062E+1	-1.562500E+1
4.689462E+1	0.000000E+0
4.691862E+1	1.562500E+1
4.694262E+1	1.562500E+1
4.696662E+1	0.000000E+0
4.699062E+1	1.562500E+1
4.701462E+1	1.562500E+1
4.703862E+1	1.562500E+1
4.706262E+1	1.562500E+1
4.708662E+1	1.562500E+1
4.711062E+1	0.000000E+0
4.713462E+1	0.000000E+0
4.715862E+1	0.000000E+0
4.718262E+1	-1.562500E+1
4.720662E+1	1.562500E+1
4.723062E+1	1.562500E+1
4.725462E+1	0.000000E+0
4.727862E+1	0.000000E+0
4.730262E+1	3.125000E+1
4.732662E+1	1.562500E+1
4.735062E+1	0.000000E+0
4.737462E+1	0.000000E+0
4.739862E+1	1.562500E+1
4.742262E+1	1.562500E+1
4.744662E+1	3.125000E+1
4.747062E+1	0.000000E+0
4.749462E+1	3.125000E+1
4.751862E+1	4.687500E+1
4.754262E+1	3.125000E+1
4.756662E+1	0.000000E+0
4.759062E+1	-1.562500E+1
4.761462E+1	-1.562500E+1
4.763862E+1	1.562500E+1
4.766262E+1	0.000000E+0
4.768662E+1	1.562500E+1
4.771062E+1	1.562500E+1
4.773462E+1	1.562500E+1
4.775862E+1	-1.562500E+1
4.778262E+1	1.562500E+1
4.780662E+1	1.562500E+1
4.783062E+1	3.125000E+1
4.785462E+1	-1.562500E+1
4.787862E+1	-1.562500E+1
4.790262E+1	0.000000E+0
4.792662E+1	1.562500E+1
4.795062E+1	0.000000E+0
4.797462E+1	-1.562500E+1
4.799862E+1	-1.562500E+1
4.802262E+1	0.000000E+0
4.804662E+1	-1.562500E+1
4.807062E+1	3.125000E+1
4.809462E+1	-1.562500E+1
4.811862E+1	1.562500E+1
4.814262E+1	-1.562500E+1
4.816662E+1	0.000000E+0
4.819062E+1	0.000000E+0
4.821462E+1	-1.562500E+1
4.823862E+1	0.000000E+0
4.826262E+1	-1.562500E+1
4.828662E+1	0.000000E+0
4.831062E+1	1.562500E+1
4.833462E+1	1.562500E+1
4.835862E+1	0.000000E+0
4.838262E+1	-1.562500E+1
4.840662E+1	1.562500E+1
4.843062E+1	-1.562500E+1
4.845462E+1	1.562500E+1
4.847862E+1	0.000000E+0
4.850262E+1	-1.562500E+1
4.852662E+1	-1.562500E+1
4.855062E+1	0.000000E+0
4.857462E+1	0.000000E+0
4.859862E+1	1.562500E+1
4.862262E+1	-1.562500E+1
4.864662E+1	3.125000E+1
4.867062E+1	1.562500E+1
4.869462E+1	0.000000E+0
4.871862E+1	0.000000E+0
4.874262E+1	0.000000E+0
4.876662E+1	1.562500E+1
4.879062E+1	1.562500E+1
4.881462E+1	-1.562500E+1
4.883862E+1	0.000000E+0
4.886262E+1	1.562500E+1
4.888662E+1	1.562500E+1
4.891062E+1	-1.562500E+1
4.893462E+1	0.000000E+0
4.895862E+1	1.562500E+1
4.898262E+1	0.000000E+0
4.900662E+1	1.562500E+1
4.903062E+1	1.562500E+1
4.905462E+1	0.000000E+0
4.907862E+1	1.562500E+1
4.910262E+1	-1.562500E+1
4.912662E+1	0.000000E+0
4.915062E+1	3.125000E+1
4.917462E+1	-1.562500E+1
4.919862E+1	-1.562500E+1
4.922262E+1	1.562500E+1
4.924662E+1	-1.562500E+1
4.927062E+1	1.562500E+1
4.929462E+1	0.000000E+0
4.931862E+1	0.000000E+0
4.934262E+1	0.000000E+0
4.936662E+1	0.000000E+0
4.939062E+1	0.000000E+0
4.941462E+1	-1.562500E+1
4.943862E+1	1.562500E+1
4.946262E+1	1.562500E+1
4.948662E+1	0.000000E+0
4.951062E+1	0.000000E+0
4.953462E+1	1.562500E+1
4.955862E+1	3.125000E+1
4.958262E+1	-3.125000E+1
4.960662E+1	1.562500E+1
4.963062E+1	-1.562500E+1
4.965462E+1	3.125000E+1
4.967862E+1	-1.562500E+1
4.970262E+1	1.562500E+1
4.972662E+1	1.562500E+1
4.975062E+1	3.125000E+1
4.977462E+1	-1.562500E+1
4.979862E+1	-1.562500E+1
4.982262E+1	-1.562500E+1
4.984662E+1	1.562500E+1
4.987062E+1	0.000000E+0
4.989462E+1	1.562500E+1
4.991862E+1	3.125000E+1
4.994262E+1	1.562500E+1
4.996662E+1	-1.562500E+1
4.999062E+1	1.562500E+1
5.001462E+1	1.562500E+1
5.003862E+1	0.000000E+0
5.006262E+1	0.000000E+0
5.008662E+1	1.562500E+1
5.011062E+1	1.562500E+1
5.013462E+1	1.562500E+1
5.015862E+1	0.000000E+0
5.018262E+1	0.000000E+0
5.020662E+1	0.000000E+0
5.023062E+1	0.000000E+0
5.025462E+1	1.562500E+1
5.027862E+1	-1.562500E+1
5.030262E+1	1.562500E+1
5.032662E+1	1.562500E+1
5.035062E+1	0.000000E+0
5.037462E+1	1.562500E+1
5.039862E+1	1.562500E+1
5.042262E+1	0.000000E+0
5.044662E+1	-1.562500E+1
5.047062E+1	-3.125000E+1
5.049462E+1	0.000000E+0
5.051862E+1	1.562500E+1
5.054262E+1	-1.562500E+1
5.056662E+1	0.000000E+0
5.059062E+1	-1.562500E+1
5.061462E+1	0.000000E+0
5.063862E+1	-1.562500E+1
5.066262E+1	0.000000E+0
5.068662E+1	1.562500E+1
5.071062E+1	-1.562500E+1
5.073462E+1	0.000000E+0
5.075862E+1	1.562500E+1
5.078262E+1	1.562500E+1
5.080662E+1	1.562500E+1
5.083062E+1	-1.562500E+1
5.085462E+1	-1.562500E+1
5.087862E+1	-1.562500E+1
5.090262E+1	1.562500E+1
5.092662E+1	1.562500E+1
5.095062E+1	1.562500E+1
5.097462E+1	0.000000E+0
5.099862E+1	1.562500E+1
5.102262E+1	0.000000E+0
